business_name,sector,followers_count,post_date,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,sponsored,posting_hour,discount_percent,engagement,engagement_rate,like_rate,comment_rate,view_rate,view_engagement_rate,week,is_video,is_reel,posting_time_bin,caption_length_bin,hashtags_count_bin,emoji_count_bin,engagement_level,business_size_bin,high_engagement,high_view_rate,high_comment_rate
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1766016000000,Thursday,1,post,جوعان ومحتار؟ الحل عنا عند الحلو! 🌯🍗 يا عيني على ريحة الشاورما وهي بتتقطع، ولا سياخ المشاوي وهي بتتشوى! أكل فاخر وأشهر مطعم مشاوي في غزة، جاهز يستقبلكم ويلبي طلباتكم بما يفوق، وجودة بتشهّر عليها الكل غزة. لا تتردد، اطلب الآن أو شرفنا في مكاننا المعروف: 📍 غزة - حي النصر - مقابل مستشفى الأطفال ومسجد ومدرسة النصر. للطلب فوراً: 📱 0599243091,417,0,5,6.0,1,81000,Arabic,True,True,True,False,True,True,1,0,0,7.0,8.64198e-05,7.40741e-05,1.2345700000000001e-05,1.0,8.64198e-05,2025-12-15/2025-12-21,0,0,night,long,none,many,low,large,0,1,0
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1778198400000,Friday,1,reel,#جمعتك_غير مع مشاوي شاورما ومشاوي الحلو,43,1,0,1.0,0,8100,Arabic,False,False,False,True,False,True,0,0,0,1.0,1.2345700000000001e-05,1.2345700000000001e-05,0.0,0.1,0.0001234568,2026-05-04/2026-05-10,0,1,night,short,few,none,low,large,0,0,0
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1777852800000,Monday,1,reel,العنوان الطعم الأصلي رجع.. والكل بحكي عنه! 🔥 أهلنا وأحبابنا في غزة، مشتاقين للأكل اللي برد الروح؟ رجعنا لكم من جديد في شاورما ومشاوي الحلو لأننا من أقدم المطاعم في غزة، الكل بعرف طعمنا والكل بيشهدلنا بنفس الجودة اللي تعودتوا عليها. ✨ قائمتنا المميزة: 🍗 دجاج على الفحم، تتبيلة بتفوت عالقلب. 🌯 شاورما، السيخ اللي الكل بحكي عنه. 🍢 مشاوي مشكلة، كباب وشيش ما أزكى ولا أروع. 📍 عنواننا صار بغزة - حي النصر - مقابل مستشفى الأطفال - بجوار مدرسة النصر مستنيينكم تزورونا، الطعم عنا غير والحلو.. طول عمره حلو ❤️ للحجز 0592108723 #شاورما_الحلو #مشاوي_غزة #مطاعم_غزة #النصر #طعم_زمان,736,5,9,6.0,0,43000,Arabic,True,True,True,False,True,True,0,0,0,6.0,7.40741e-05,7.40741e-05,0.0,0.5308641975,0.0001395349,2026-05-04/2026-05-10,0,1,night,long,many,many,low,large,0,0,0
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1777334400000,Tuesday,1,reel,🔥🔥 هام هام هام #الكل_انتبه الكم ⭐🌙 زبائننا الكرام الطلب يجهز مسبق حتى نقدم لكم طلباتكم بالوقت المناسب دون أي تأخير ونسعد بوجودكم معنا ⭐🌙 😍😍 سفرة رمضان 😍😍 لا تحلو 😍 إلا بوجبات #شاورما_ومشاوي_الحلو 👌 نكهات مميزة وأسعار مناسبة ومنافسة وعروض مستمرة 🎊🎊 للحجز او الاستفسار 082872181/ هاتف 0597659396 / جوال 0592108723/0592345585 📍عنواننا: غزة/شارع النصر الرئيسي/ مقابل مستشفى ومسجد النصر,544,2,14,1.0,10,2100,Arabic,True,True,True,True,True,True,0,0,0,11.0,0.0001358025,1.2345700000000001e-05,0.0001234568,0.0259259259,0.0052380952,2026-04-27/2026-05-03,0,1,night,long,few,many,low,large,0,0,1
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1776816000000,Wednesday,1,reel,"✨ شو بتستنى؟ ""الحلو"" دايمًا هو الحل! 👑 أقدم وأشهر مطعم شاورما ومشاوي في غزة يستقبلكم بأشهى الأطباق.. ✅ الطعم الأذكى.. ✅ السعر الأنسب.. ✅ الخبرة اللي بتفرق. 📍 شرفونا في المطعم أو اطلبوا! على الرقم: 📞 0592108723 #غزة #مطعم_الحلو #ملوك_الشاورما #مشاوي_غزة #طعم_زمان",340,5,7,2100.0,10,3100,Arabic,True,True,True,False,True,True,0,0,0,2110.0,0.026049382700000002,0.0259259259,0.0001234568,0.0382716049,0.6806451613000001,2026-04-20/2026-04-26,0,1,night,long,many,many,high,large,1,0,1
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1776211200000,Wednesday,1,reel,"✨ شو بتستنى؟ ""الحلو"" دايمًا هو الحل! 👑 أقدم وأشهر مطعم شاورما ومشاوي في غزة يستقبلكم بأشهى الأطباق.. ✅ الطعم الأذكى.. ✅ السعر الأنسب.. ✅ الخبرة اللي بتفرق. 📍 شرفونا في المطعم أو اطلبوا! على الرقم: 📞 0592108723 #غزة #مطعم_الحلو #ملوك_الشاورما #مشاوي_غزة #طعم_زمان",340,5,7,169.0,6,518,Arabic,True,True,True,False,True,True,0,0,0,175.0,0.0021604938,0.0020864198000000002,7.40741e-05,0.0063950617,0.3378378378,2026-04-13/2026-04-19,0,1,night,long,many,many,medium,large,0,0,0
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1775779200000,Friday,1,reel,✨✨هام هام هام #الكل_انتبه الكم 🌙⭐ زبائننا الكرام الطلب يجهز مسبق حتى نقدم لكم طلباتكم بالوقت المناسب دون أي تأخير ونسعد بوجودكم معنا ⭐🌙 😍😍 سفرة رمضان 😍😍 لا تحلو 😍 إلا بوجبات #شاورما_ومشاوي_الحلو 👌 نكهات مميزة وأسعار مناسبة ومنافسة وعروض مستمرة 🎊🎊 للحجز او الاستفسار 082872181/ هاتف 0597659396 / جوال 0592108723/0592345585 📍عنواننا: غزة/شارع النصر الرئيسي/ مقابل مستشفى ومسجد النصر,550,2,16,1.0,0,363,Arabic,True,True,True,True,True,True,0,0,0,1.0,1.2345700000000001e-05,1.2345700000000001e-05,0.0,0.0044814815000000004,0.0027548209,2026-04-06/2026-04-12,0,1,night,long,few,many,low,large,0,0,0
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1775347200000,Sunday,1,reel,✨ شو ناوي المشاوي 🌙🍴 في رمضان ؟ إذا عزومة قوية وبدك بحاجة ثانية 😲 أو لو عندك عزومة 🫶 وسيب الباقي على شاورما ومشاوي الحلو 😍 اطلب طلبك يجهز مسبق 🔥 لتستلموه بالوقت المناسب 👌 📍 عنواننا :غزة/شارع النصر الرئيسي/مقابل مسجد النصر/مقابل مستشفى النصر للحجز والاستفسار/0592345585/082874462,363,0,11,10.0,2,0,Arabic,True,True,True,True,True,True,0,0,0,12.0,0.0001481481,0.0001234568,2.4691400000000002e-05,0.0,0.0,2026-03-30/2026-04-05,0,1,night,long,none,many,low,large,0,0,0
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1775001600000,Wednesday,1,reel,#جمعةمباركة مع شاورما ومشاوي الحلو #كيلو_مشاوي_مشكل45شيكل للحجز0599243091,87,2,0,7.0,1,3100,Arabic,True,True,False,True,False,True,0,0,0,8.0,9.876540000000001e-05,8.64198e-05,1.2345700000000001e-05,0.0382716049,0.0025806452,2026-03-30/2026-04-05,0,1,night,medium,few,none,low,large,0,0,0
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1766620800000,Thursday,1,post,#خليك مميز مع مشاوي الحلو #شاورما_ومشاوي_الحلو 👌 نكهات مميزة وأسعار مناسبة ومنافسة وعروض مستمرة 🎊🎊 للحجز او الاستفسار ☎ جوال / 0599243091 / 0595580617 📍 عنواننا: غزة/شارع النصر الرئيسي/ مقابل مستشفى ومسجد النصر,281,2,7,6.0,2,3100,Arabic,True,True,True,False,True,True,0,0,0,8.0,9.876540000000001e-05,7.40741e-05,2.4691400000000002e-05,0.0382716049,0.0025806452,2025-12-22/2025-12-28,0,0,night,long,few,many,low,large,0,0,0
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1766016000000,Thursday,1,post,جوعان ومحتار؟ الحل عنا عند الحلو! 🌶🍗 يا عيني على ريحة الشاورما وهي بتتقطع ولا سياخ المشاوي وهي بتستوي 🔥 أقدم وأشهر مطعم مشاوي في غزة جاهز يستقبلكم ويطلبكم، طعم ما بتفوت، وجودة بتشهّر عليها كل غزة. لا تتردد، اطلب الآن أو شرفنا في مكاننا المعروف: 📍 غزة - حي النصر - مقابل مستشفى الأطفال ومسجد ومدرسة النصر. 📞 للطلب فوراً: 0599243091,423,0,6,6.0,0,81000,Arabic,True,True,True,False,True,True,1,0,0,6.0,7.40741e-05,7.40741e-05,0.0,1.0,7.40741e-05,2025-12-15/2025-12-21,0,0,night,long,none,many,low,large,0,1,0
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1765843200000,Tuesday,1,post,# جاهزين لاستقبالكم 😍 #شاورما_ومشاوي_الحلو 👌 نكهات مميزة وأسعار مناسبة ومنافسة وعروض مستمرة 🎊🎊 للحجز او الاستفسار ☎ جوال / 0599243091 / 0595580617 📍 عنواننا: غزة/شارع النصر الرئيسي/ مقابل مستشفى ومسجد النصر,278,1,6,1.0,1,3100,Arabic,True,True,True,False,True,True,0,0,0,2.0,2.4691400000000002e-05,1.2345700000000001e-05,1.2345700000000001e-05,0.0382716049,0.0006451613,2025-12-15/2025-12-21,0,0,night,long,few,many,low,large,0,0,0
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1764720000000,Wednesday,1,post,العنوان الطعم الأصلي رجع.. والكل بحكي عنه! 🔥 أهلنا وأحبابنا في غزة، مشتاقين للأكل اللي برد الروح؟ رجعنا لكم من جديد في شاورما ومشاوي الحلو لأننا من أقدم المطاعم في غزة، الكل بعرف طعمنا والكل بيشهدلنا بنفس الجودة اللي تعودتوا عليها. ✨ قائمتنا المميزة: 🍗 دجاج على الفحم، تتبيلة بتفوت عالقلب. 🌯 شاورما، السيخ اللي الكل بحكي عنه. 🍢 مشاوي مشكلة، كباب وشيش ما أزكى ولا أروع. 📍 عنواننا صار بغزة - حي النصر - مقابل مستشفى الأطفال - بجوار مدرسة النصر مستنيينكم تزورونا، الطعم عنا غير والحلو.. طول عمره حلو ❤️ للحجز 0592108723 #شاورما_الحلو #مشاوي_غزة #مطاعم_غزة #النصر #طعم_زمان,736,5,9,659.0,26,3100,Arabic,True,True,True,False,True,True,0,0,0,685.0,0.0084567901,0.0081358025,0.00032098770000000003,0.0382716049,0.22096774190000001,2025-12-01/2025-12-07,0,0,night,long,many,many,high,large,1,0,1
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1764547200000,Monday,1,post,❤️🍗 تزورونا غدا عودة عمل #شاورما_ومشاوي_الحلو 😍🔥 “بسم الله الرحمن الرحيم” { قُلْ إِنَّ صَلَاتِي وَنُسُكِي وَمَحْيَايَ وَمَمَاتِي لِلَّهِ رَبِّ الْعَالَمِينَ } نسأل الله سبحانه وتعالى أن يوفقنا في هذا العمل.. وأن يوفقنا في إرضاء زبائننا ❤️ للتواصل/ 0599243091 — في حي النصر Gaza.,357,1,7,15.0,3,3100,Arabic,True,False,True,True,True,True,0,0,0,18.0,0.00022222220000000002,0.0001851852,3.7037000000000005e-05,0.0382716049,0.0058064516,2025-12-01/2025-12-07,0,0,night,long,few,many,low,large,0,0,0
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1764115200000,Wednesday,1,post,# جاهزين لاستقبالكم 😍 #شاورما_ومشاوي_الحلو 👌 نكهات مميزة وأسعار مناسبة ومنافسة وعروض مستمرة 🎊🎊 للحجز او الاستفسار ☎ جوال / 0599243091 / 0595580617 📍 عنواننا: غزة/شارع النصر الرئيسي/ مقابل مستشفى ومسجد النصر,278,1,6,3.0,17,3100,Arabic,True,True,True,False,True,True,0,0,0,20.0,0.0002469136,3.7037000000000005e-05,0.00020987650000000002,0.0382716049,0.0064516129000000005,2025-11-24/2025-11-30,0,0,night,long,few,many,low,large,0,0,1
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1742428800000,Thursday,1,post,العيد ما بحلى.. إلا بشاورما ومشاوي الحلو! ✨🍗 تقدم إدارة شاورما ومشاوي الحلو أحر التهاني والتبريكات لعملائنا الكرام بمناسبة عيد الفطر السعيد.. أعاده الله علينا وعليكم باليمن والبركات.,206,0,3,0.0,0,3100,Arabic,False,False,False,True,False,True,0,0,0,0.0,0.0,0.0,0.0,0.0382716049,0.0,2025-03-17/2025-03-23,0,0,night,long,none,few,low,large,0,0,0
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1740787200000,Saturday,1,post,🔥🔥 هام هام #🔥🔥 الكل انتبه الكم ⭐⭐ يتم تجهيز طلباتكم للحجز مسبق حتى نقدم لكم طلباتكم بالوقت المناسب دون أي تأخير ونسعد بوجودكم معنا ⭐⭐ 😍😍 سفرة رمضان 😍😍 لا الوجبات #شاورما_ومشاوي_الحلو 👌 نكهات مميزة وأسعار مناسبة ومنافسة وعروض مستمرة 🎊🎊 للحجز أو الاستفسار 0597659396 / 082872181 / 0592108723 / 0592345585 📍 عنوان: غزة/شارع النصر الرئيسي/ مقابل مستشفى ومسجد النصر,506,1,14,0.0,2,3100,Arabic,True,True,True,True,True,True,0,0,0,2.0,2.4691400000000002e-05,0.0,2.4691400000000002e-05,0.0382716049,0.0006451613,2025-02-24/2025-03-02,0,0,night,long,few,many,low,large,0,0,0
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1739750400000,Monday,1,post,شاورما ومشاوي الحلو تهنئكم بحلول شهر رمضان المبارك، ونتمنى أن تكون أيامه مليئة بالخير والبركة والإفطار بأشهى الأطباق التي تجمع الأحباب. تنتظركم بكل حب.. ورمضان كريم! 🌙🍽,204,0,2,4.0,1,3100,Arabic,False,False,False,True,False,True,0,0,0,5.0,6.17284e-05,4.9382700000000004e-05,1.2345700000000001e-05,0.0382716049,0.0016129032,2025-02-17/2025-02-23,0,0,night,long,none,few,low,large,0,0,0
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1737504000000,Wednesday,1,post,✨الخميس_غير شو بتستنى؟ الحلو دايمًا هو الحل 👑 أقدم وأشهر مطعم شاورما ومشاوي في غزة يستقبلكم بأشهى الأطباق.. ✅ الطعم الأذكى.. ✅ السعر الأنسب.. ✅ الخبرة اللي بتفرق. 📍 شرفونا في المطعم أو اطلبوا! على الرقم: 0592108723 #غزة #مطعم_الحلو #ملوك_الشاورما #مشاوي_غزة #طعم_زمان,347,5,6,2.0,1,3100,Arabic,True,True,True,False,True,True,0,0,0,3.0,3.7037000000000005e-05,2.4691400000000002e-05,1.2345700000000001e-05,0.0382716049,0.0009677419,2025-01-20/2025-01-26,0,0,night,long,many,many,low,large,0,0,0
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1735689600000,Wednesday,1,post,# جاهزين لاستقبالكم 😍 #شاورما_ومشاوي_الحلو 👌 نكهات مميزة وأسعار مناسبة ومنافسة وعروض مستمرة 🎊🎊 للحجز او الاستفسار ☎ جوال / 0599243091 / 0595580617 📍 عنواننا: غزة/شارع النصر الرئيسي/ مقابل مستشفى ومسجد النصر,278,1,6,15.0,5,3100,Arabic,True,True,True,False,True,True,0,0,0,20.0,0.0002469136,0.0001851852,6.17284e-05,0.0382716049,0.0064516129000000005,2024-12-30/2025-01-05,0,0,night,long,few,many,low,large,0,0,0
